length,maxspeed,lanes,highway
167.799,,,tertiary
75.756,,3,tertiary
103.536,,,tertiary
81.36699999999999,,,tertiary
92.78699999999999,,,tertiary
236.65800000000002,,,tertiary
77.981,,,tertiary
79.549,,,tertiary
237.239,,,residential
241.142,,,residential
242.025,,,residential
236.868,,,residential
71.829,,,tertiary
79.947,,,tertiary
101.28,35 mph,3,secondary
86.52900000000001,,4,tertiary
71.829,,,tertiary
154.97400000000002,35 mph,3,secondary
81.06700000000001,,,tertiary
86.52900000000001,,4,tertiary
80.126,,,tertiary
221.682,,,residential
82.063,,,tertiary
188.422,,,residential
80.674,,,residential
66.399,,,tertiary
132.625,,,tertiary
128.36599999999999,,,residential
39.923,,,tertiary
99.19300000000001,,,tertiary
76.006,25 mph,2,tertiary
296.361,,,residential
76.37899999999999,25 mph,2,tertiary
76.861,25 mph,2,tertiary
78.92,25 mph,2,tertiary
18.841,,,residential
75.331,,,residential
98.0,,,residential
98.94000000000001,,,residential
16.087,,,tertiary
145.027,10 mph,,residential
185.295,,,tertiary
111.739,,,residential
96.622,,,residential
98.374,,,residential
147.31900000000002,,,residential
35.147,,,residential
81.326,25 mph,,residential
97.849,25 mph,,residential
153.797,25 mph,,residential
80.67999999999999,25 mph,,residential
77.637,25 mph,,residential
110.142,25 mph,,residential
82.586,25 mph,,residential
89.559,25 mph,,residential
76.343,25 mph,2,residential
75.244,25 mph,2,residential
43.023,,,residential
123.102,,,residential
135.236,25 mph,,residential
42.402,25 mph,,residential
46.208,,,residential
79.633,,,residential
83.362,,,residential
80.677,,,residential
54.134,,,residential
84.497,,,residential
132.45000000000002,,,residential
130.209,25 mph,,residential
106.81899999999999,,,residential
79.448,,,residential
111.374,,,residential
204.969,,,residential
354.63800000000003,,,residential
111.374,,,residential
37.68900000000001,,,residential
77.286,,,residential
44.07500000000002,,,residential
44.075,,,residential
68.585,,,residential
27.843,,,residential
106.083,,,residential
41.161,,,residential
114.564,,,residential
86.813,30 mph,2,secondary
78.754,25 mph,2,residential
72.955,25 mph,2,residential
84.663,25 mph,,residential
78.42699999999999,,,residential
223.571,25 mph,,residential
169.22299999999998,,,residential
208.29600000000002,,,residential
80.674,,,residential
84.88,25 mph,,residential
83.52300000000001,25 mph,,residential
120.205,,,residential
152.284,,,residential
75.99,25 mph,,residential
84.88,25 mph,,residential
152.32999999999998,,,residential
119.543,,,residential
76.626,25 mph,,residential
74.932,25 mph,,residential
151.064,,,residential
220.56599999999997,,,residential
11.612,,,residential
79.204,,,tertiary
158.93200000000002,,,residential
142.64399999999998,,,residential
174.39700000000002,,,residential
33.261,,,residential
38.615,,,residential
157.924,,,residential
184.999,,,residential
54.662000000000006,25 mph,,residential
78.397,,,residential
81.42,,,residential
109.14,,,residential
238.00900000000001,,,residential
79.361,,,residential
79.152,,,residential
236.365,,,residential
237.439,,,residential
77.984,,,residential
79.541,,,residential
237.20000000000002,,,residential
151.493,,,residential
56.626999999999995,35 mph,3,secondary
54.22,,,residential
63.98,,,residential
140.16500000000002,,,residential
79.83600000000001,,,residential
76.571,,,residential
76.324,,,residential
86.103,,,residential
79.336,25 mph,2,tertiary
78.787,25 mph,2,tertiary
126.658,,,residential
125.04,,,residential
78.92,25 mph,2,tertiary
79.336,25 mph,2,tertiary
126.16400000000002,,,residential
125.833,,,residential
79.465,25 mph,2,tertiary
79.194,25 mph,2,tertiary
126.638,25 mph,,residential
126.306,25 mph,,residential
79.465,25 mph,2,tertiary
126.059,,,residential
126.681,,,residential
77.212,25 mph,2,tertiary
75.851,,,residential
76.70700000000001,,,residential
266.264,25 mph,,residential
83.338,,,residential
79.262,,,residential
155.972,,,residential
198.814,,,residential
75.139,,,residential
82.004,,,residential
137.483,,,residential
168.927,,,residential
48.542,,,residential
60.135,,,residential
69.589,,,residential
213.144,35 mph,"['2', '3']",tertiary
101.36800000000001,35 mph,3,secondary
8.606,25 mph,,residential
46.021,25 mph,2,residential
82.188,25 mph,,residential
25.594,,,secondary_link
25.79,30 mph,2,secondary
81.256,35 mph,3,secondary
201.96599999999998,,,residential
10.051,,,residential
128.868,35 mph,3,secondary
150.359,35 mph,3,secondary
78.099,,,residential
46.827,35 mph,3,secondary
56.25,,,residential
52.696,,,residential
87.679,,,residential
140.787,,,residential
77.78099999999999,,,residential
82.739,,,residential
105.444,,,residential
90.264,,,residential
79.865,,,residential
79.602,,,residential
198.87800000000001,,,residential
97.62299999999999,,2,unclassified
197.528,,,residential
163.53799999999998,,,residential
36.093999999999994,,,residential
79.661,,,residential
26.101,,,residential
45.644,,,tertiary
49.1,,,tertiary
133.811,,,residential
55.028,20 mph,,residential
43.617,,,residential
103.46,,,residential
148.00099999999998,25 mph,,residential
87.111,,,residential
55.505,,,residential
75.979,,,residential
60.737,,,residential
60.737,,,residential
14.484,,,residential
139.832,,,residential
74.979,,,residential
145.083,,,residential
125.982,,,tertiary
225.886,,,tertiary
124.875,25 mph,,residential
34.718,25 mph,1,secondary
343.00999999999993,25 mph,,residential
110.471,,,residential
171.937,25 mph,,residential
8.458,,,residential
307.544,,,residential
83.786,,,residential
59.086,,,residential
84.081,,,tertiary
77.566,,,tertiary
295.287,,,residential
76.31899999999999,20 mph,,residential
75.13,20 mph,,residential
196.957,20 mph,,residential
76.238,20 mph,,residential
233.319,20 mph,,residential
31.357,,,residential
156.42300000000003,,,residential
27.54,25 mph,2,tertiary
170.13799999999998,25 mph,2,tertiary
212.338,,,residential
220.02599999999998,,,residential
81.19900000000001,,,residential
82.586,25 mph,,residential
79.342,25 mph,,residential
169.24200000000002,,,residential
109.452,25 mph,,residential
126.638,25 mph,,residential
79.86699999999999,,,residential
80.73599999999999,,,residential
87.744,,,residential
162.991,,,residential
76.151,,,residential
197.51399999999998,,,residential
27.54,25 mph,2,tertiary
187.97400000000002,25 mph,"['2', '3']",tertiary
78.59700000000001,,,residential
25.565,,,residential
59.714,,,residential
121.62299999999999,,,residential
46.754999999999995,,,residential
59.714000000000006,,,residential
121.34200000000001,,,residential
121.34199999999998,,,residential
63.999,,,residential
75.924,,,residential
63.999,,,residential
121.62299999999999,,,residential
71.571,,,residential
25.565,,,residential
55.619,,,residential
30.038,,,residential
121.374,,,residential
81.705,,,residential
97.718,,,residential
233.40800000000004,,,residential
80.131,,,residential
132.423,,,residential
77.927,,,residential
8.895,,,residential
134.017,35 mph,3,secondary
90.264,,,residential
72.18,,,residential
425.92599999999993,35 mph,3,secondary
47.894,,,residential
42.069,35 mph,3,secondary
142.788,35 mph,3,secondary
297.577,,1,motorway_link
331.652,35 mph,3,tertiary
126.681,,,residential
112.78300000000002,,,residential
78.059,,,residential
79.86699999999999,,,residential
81.801,,,residential
80.164,,,residential
35.086,,,residential
215.054,,,residential
69.551,,,residential
81.386,25 mph,,residential
106.34199999999998,30 mph,2,secondary
212.003,30 mph,2,secondary
160.085,25 mph,,residential
158.869,25 mph,,residential
106.454,,,residential
249.82299999999998,,,residential
141.362,,,residential
85.064,,,residential
66.007,,,residential
140.905,,,residential
11.158,25 mph,,residential
66.914,25 mph,2,secondary
57.282,25 mph,,residential
57.282,25 mph,,residential
80.481,,,residential
240.27800000000002,,,residential
81.09400000000001,,,residential
232.32200000000003,,,residential
78.099,,,residential
79.211,,,residential
97.306,,,residential
78.368,,,residential
72.17999999999999,,,residential
221.081,,,residential
242.025,,,residential
79.643,,,residential
79.036,,,residential
241.142,,,residential
226.058,,,residential
103.039,,,residential
88.926,,,tertiary
84.081,,,tertiary
285.81600000000003,,,residential
84.795,,,residential
79.347,,,residential
285.81600000000003,,,residential
56.425,,,residential
39.811,,,residential
120.82,,,residential
106.93599999999999,,,residential
38.634,,,residential
103.507,,,residential
186.227,,,residential
153.812,,,residential
76.167,,,residential
129.093,30 mph,2,secondary
90.457,30 mph,2,secondary
199.422,,,residential
110.731,,,residential
121.08500000000001,,,residential
15.218,,,residential
155.585,,,residential
76.376,,,residential
79.828,,,residential
100.065,,,residential
78.472,,,residential
76.322,,,residential
73.509,,,residential
99.892,,,residential
143.123,,,residential
36.528,,,residential
83.485,,,residential
32.519,,,residential
61.617,,,residential
309.7,25 mph,,residential
73.185,,,residential
78.489,,,residential
51.879,,,residential
56.357,,,residential
56.666,,,residential
77.991,,,residential
197.661,,,residential
45.431000000000004,,,residential
101.781,25 mph,2,residential
45.431000000000004,,,residential
79.329,25 mph,2,residential
91.185,,,residential
55.6,,,residential
64.673,,,residential
128.189,,,residential
38.756,,,residential
85.373,,,residential
65.143,,,residential
79.646,,,residential
95.678,,,residential
137.517,,,residential
155.972,,,residential
76.918,,,residential
81.481,,,residential
137.59799999999998,,,residential
137.483,,,residential
134.766,,,tertiary
132.549,,,tertiary
81.481,,,residential
33.548,25 mph,2,tertiary
80.463,25 mph,2,tertiary
154.407,20 mph,1,residential
40.169,25 mph,,residential
45.611000000000004,,,residential
76.291,,,residential
162.59400000000002,,,residential
42.471000000000004,,,residential
235.841,,,residential
79.131,,,residential
267.89300000000003,,,residential
371.132,,1,motorway_link
921.019,50 mph,2,motorway
71.226,,,residential
76.519,,,tertiary
76.335,,,tertiary
94.493,,,residential
54.106,,,residential
7.672,,1,residential
10.178,,1,residential
7.672,,1,residential
46.061,,1,residential
10.178,,1,residential
267.89300000000003,,,residential
97.048,25 mph,2,tertiary
79.68,25 mph,2,tertiary
91.112,,,residential
102.01,,,residential
101.91900000000001,,,residential
76.955,,,residential
79.75999999999999,,,residential
191.97500000000002,,,residential
80.496,,,residential
232.88100000000003,,,residential
81.86800000000001,,,residential
80.049,25 mph,2,residential
79.646,25 mph,2,residential
49.403000000000006,,,residential
49.403000000000006,,,residential
29.278,25 mph,,residential
101.594,25 mph,,residential
148.32000000000002,,,residential
32.162,25 mph,,residential
58.674,25 mph,,residential
115.287,,,residential
299.897,,,residential
166.066,,,residential
76.435,,,residential
115.073,,,residential
158.065,,,residential
76.256,,,residential
49.79,,,residential
145.173,,,residential
91.766,25 mph,1,secondary
75.924,,,residential
86.405,,,residential
137.90699999999998,,,residential
32.763,,,residential
137.907,,,residential
46.754999999999995,,,residential
32.763,,,residential
68.624,,,residential
64.057,,,residential
117.404,,,residential
134.535,,,residential
103.96500000000002,,,residential
24.044,,,residential
116.43,,,residential
59.587,,,tertiary
108.99499999999999,,,residential
133.421,,,tertiary
51.432,,,tertiary
193.94799999999998,,,residential
81.91300000000001,,,tertiary
17.336,,,tertiary
175.50400000000002,,,residential
90.019,,5,tertiary
56.523,,,residential
90.677,25 mph,,residential
41.062,,,residential
129.503,30 mph,2,secondary
99.088,30 mph,2,secondary
22.568,,,tertiary
50.43,,,tertiary
173.635,,,residential
54.823,,,tertiary
22.568,,,tertiary
77.447,,,residential
30.587,,,tertiary
45.644,,,tertiary
62.312,,,residential
76.335,,,tertiary
30.587,,,tertiary
114.04100000000001,,,residential
63.735,,,residential
121.925,,,residential
76.296,,,residential
76.946,,,residential
186.63700000000003,,,residential
121.925,,,residential
38.615,,,residential
49.366,,,residential
13.445,,,residential
79.819,,,residential
296.692,,,residential
79.181,25 mph,2,residential
139.162,,,residential
